PG.ProteinAccessions,PG.ProteinNames,GAERS_602_SCx,GAERS_601_SCx,GAERS_625_SCx,GAERS_614_SCx,GAERS_628_SCx,GAERS_590_SCx,NEC_601_SCx,NEC_687_SCx,NEC602_SCx,NEC_603_SCx,NEC_688_SCx,NEC_604_SCx
A0A0G2K290,A0A0G2K290_RAT,66924.33594,62130.37891,80400.64063,58268.48047,74162.28125,107659.4609,47512.81641,24124.73242,28195.125,29173.47656,47639.29688,24613.22852
A0A0G2K291;G3V9R3,A0A0G2K291_RAT,4733.115723,18124.23828,11563.65332,8669.865234,17559.91992,6738.721191,16704.76758,4628.51416,8544.34375,13539.10059,9708.525391,8429.072266
A0A0G2K2B3;M0R961;Q99PF5,A0A0G2K2B3_RAT,322447.625,338895.7813,332968.0938,354695.875,364397.7188,336168.5625,366982.4688,348184.9375,340087.375,335198.5313,357194.5625,339788.4688
A0A0G2K2B6;B0BMT6;Q7TP19;Q9Z0T0,A0A0G2K2B6_RAT,4084.30957,7474.761719,3836.308105,5484.649414,3170.140625,5224.621094,4544.994141,13383.82617,8968.166016,16444.29688,16137.71289,8743.884766
A0A0G2K2B7;D3ZVJ9,A0A0G2K2B7_RAT,8162.186035,38989.29688,35449.14844,28341.83203,4078.999756,6708.07666,43218.48438,51530.26172,60006.58984,57612.66797,56153.62109,62706.40234
A0A0G2K2C1;O54800,A0A0G2K2C1_RAT,2059.284424,34733.39844,47084.57422,33098.5625,3415.248779,18112.91797,44827.42578,2786.001953,6878.81543,3110.21582,4590.348145,3820.512939
A0A0G2K2C7;D3ZC84,A0A0G2K2C7_RAT,203297.6563,194068.7188,194410.7813,215020.1875,205861.8125,211846.1563,209292.3281,240339.5625,223984.0156,210040.6719,196129.5625,191277.875
A0A0G2K2D6;D3ZQL7,A0A0G2K2D6_RAT,4476186,4651460,4086000.75,4205223.5,3882520,3869037.5,4071786.25,4246573.5,4897491.5,4277382,4019721.5,4275431
A0A0G2K2G7;D4AC12,A0A0G2K2G7_RAT,15371.45508,17897.125,12687.28516,19656.73047,17988.62305,22276.77344,14170.74512,14608.02637,16084.63281,16718.625,13735.53418,12730.96973
A0A0G2K2I6;F1LSM8,A0A0G2K2I6_RAT,34650.72266,37341.11719,55464.10938,53962.81641,51217.66016,40314.17969,43814.76172,41476.23047,29843.44531,43507.00391,42794.02344,38117.07813
A0A0G2K2J4,A0A0G2K2J4_RAT,12268.42773,10565.36719,16152.24414,24661.0625,18865.11328,15369.44922,17219.08984,22144.36133,26859.70313,14181.79785,13787.59277,16370.70996
A0A0G2K2L1;Q9WTQ2,A0A0G2K2L1_RAT,37988.35156,36609.25,40226.63281,35553.73828,39401.53516,43810.20313,35738.94141,44515.89063,51653.92188,42814.61719,39302.26953,41616.48047
A0A0G2K2L8;Q62915,A0A0G2K2L8_RAT,271766.5938,261626.9219,293693.4375,272755.6563,281971.9375,283742.9063,268782.625,319470.625,258451.375,252289.4219,248517.5938,259663.9844
A0A0G2K2M9,A0A0G2K2M9_RAT,54732.50781,64739.50391,54587.56641,67237.46875,64477.05859,60834.59375,60640.83594,49014.54688,48354.19141,62673.23047,59288.55469,62473.54688
A0A0G2K2P3;D4A9G3,A0A0G2K2P3_RAT,15727.40723,18731.10938,15744.80859,17792.82813,16189.89648,19152.96875,20307.31836,25930.71484,34911.05469,25841.97266,25021.44141,16248.4707
